trib,gage_number,timestamp,discharge_cfs,discharge_cms
Little Ausable,04273800,2022-05-30T01:45:00Z,40.1,1.13550368
Little Ausable,04273800,2022-05-30T02:00:00Z,40.1,1.13550368
Little Ausable,04273800,2022-05-30T02:15:00Z,38.7,1.09586016
Little Ausable,04273800,2022-05-30T02:30:00Z,38.7,1.09586016
Little Ausable,04273800,2022-05-30T02:45:00Z,38.7,1.09586016
Little Ausable,04273800,2022-05-30T03:00:00Z,40.1,1.13550368
Little Ausable,04273800,2022-05-30T03:15:00Z,38.7,1.09586016
Little Ausable,04273800,2022-05-30T03:30:00Z,38.7,1.09586016
Little Ausable,04273800,2022-05-30T03:45:00Z,38.7,1.09586016
Little Ausable,04273800,2022-05-30T04:00:00Z,38.7,1.09586016
Little Ausable,04273800,2022-05-30T04:15:00Z,38.7,1.09586016
Little Ausable,04273800,2022-05-30T04:30:00Z,38.7,1.09586016
Little Ausable,04273800,2022-05-30T04:45:00Z,38.7,1.09586016
Little Ausable,04273800,2022-05-30T05:00:00Z,38.7,1.09586016
Little Ausable,04273800,2022-05-30T05:15:00Z,38.7,1.09586016
Little Ausable,04273800,2022-05-30T05:30:00Z,40.1,1.13550368
Little Ausable,04273800,2022-05-30T05:45:00Z,38.7,1.09586016
Little Ausable,04273800,2022-05-30T06:00:00Z,38.7,1.09586016
Little Ausable,04273800,2022-05-30T06:15:00Z,38.7,1.09586016
Little Ausable,04273800,2022-05-30T06:30:00Z,38.7,1.09586016
Little Ausable,04273800,2022-05-30T06:45:00Z,38.7,1.09586016
Little Ausable,04273800,2022-05-30T07:00:00Z,38.7,1.09586016
Little Ausable,04273800,2022-05-30T07:15:00Z,38.7,1.09586016
Little Ausable,04273800,2022-05-30T07:30:00Z,38.7,1.09586016
Little Ausable,04273800,2022-05-30T07:45:00Z,38.7,1.09586016
Little Ausable,04273800,2022-05-30T08:00:00Z,38.7,1.09586016
Little Ausable,04273800,2022-05-30T08:15:00Z,38.7,1.09586016
Little Ausable,04273800,2022-05-30T08:30:00Z,38.7,1.09586016
Little Ausable,04273800,2022-05-30T08:45:00Z,38.7,1.09586016
Little Ausable,04273800,2022-05-30T09:00:00Z,38.7,1.09586016
Little Ausable,04273800,2022-05-30T09:15:00Z,38.7,1.09586016
Little Ausable,04273800,2022-05-30T09:30:00Z,38.7,1.09586016
Little Ausable,04273800,2022-05-30T09:45:00Z,38.7,1.09586016
Little Ausable,04273800,2022-05-30T10:00:00Z,37.3,1.05621664
Little Ausable,04273800,2022-05-30T10:15:00Z,38.7,1.09586016
Little Ausable,04273800,2022-05-30T10:30:00Z,37.3,1.05621664
Little Ausable,04273800,2022-05-30T10:45:00Z,37.3,1.05621664
Little Ausable,04273800,2022-05-30T11:00:00Z,37.3,1.05621664
Little Ausable,04273800,2022-05-30T11:15:00Z,37.3,1.05621664
Little Ausable,04273800,2022-05-30T11:30:00Z,37.3,1.05621664
Little Ausable,04273800,2022-05-30T11:45:00Z,37.3,1.05621664
Little Ausable,04273800,2022-05-30T12:00:00Z,37.3,1.05621664
Little Ausable,04273800,2022-05-30T12:15:00Z,37.3,1.05621664
Little Ausable,04273800,2022-05-30T12:30:00Z,37.3,1.05621664
Little Ausable,04273800,2022-05-30T12:45:00Z,37.3,1.05621664
Little Ausable,04273800,2022-05-30T13:00:00Z,37.3,1.05621664
Little Ausable,04273800,2022-05-30T13:15:00Z,37.3,1.05621664
Little Ausable,04273800,2022-05-30T13:30:00Z,37.3,1.05621664
Little Ausable,04273800,2022-05-30T13:45:00Z,37.3,1.05621664
Little Ausable,04273800,2022-05-30T14:00:00Z,37.3,1.05621664
Little Ausable,04273800,2022-05-30T14:15:00Z,37.3,1.05621664
Little Ausable,04273800,2022-05-30T14:30:00Z,37.3,1.05621664
Little Ausable,04273800,2022-05-30T14:45:00Z,37.3,1.05621664
Little Ausable,04273800,2022-05-30T15:00:00Z,37.3,1.05621664
Little Ausable,04273800,2022-05-30T15:15:00Z,37.3,1.05621664
Little Ausable,04273800,2022-05-30T15:30:00Z,37.3,1.05621664
Little Ausable,04273800,2022-05-30T15:45:00Z,37.3,1.05621664
Little Ausable,04273800,2022-05-30T16:00:00Z,35.9,1.0165731199999999
Little Ausable,04273800,2022-05-30T16:15:00Z,37.3,1.05621664
Little Ausable,04273800,2022-05-30T16:30:00Z,37.3,1.05621664
Little Ausable,04273800,2022-05-30T16:45:00Z,35.9,1.0165731199999999
Little Ausable,04273800,2022-05-30T17:00:00Z,37.3,1.05621664
Little Ausable,04273800,2022-05-30T17:15:00Z,35.9,1.0165731199999999
Ausable,04275500,2022-04-30T05:00:00Z,1040,29.449472
Ausable,04275500,2022-04-30T05:15:00Z,1040,29.449472
Ausable,04275500,2022-04-30T05:30:00Z,1030,29.166304
Ausable,04275500,2022-04-30T05:45:00Z,1030,29.166304
Ausable,04275500,2022-04-30T06:00:00Z,1030,29.166304
Ausable,04275500,2022-04-30T06:15:00Z,1030,29.166304
Ausable,04275500,2022-04-30T06:30:00Z,1030,29.166304
Ausable,04275500,2022-04-30T06:45:00Z,1030,29.166304
Ausable,04275500,2022-04-30T07:00:00Z,1030,29.166304
Ausable,04275500,2022-04-30T07:15:00Z,1030,29.166304
Ausable,04275500,2022-04-30T07:30:00Z,1030,29.166304
Ausable,04275500,2022-04-30T07:45:00Z,1030,29.166304
Ausable,04275500,2022-04-30T08:00:00Z,1030,29.166304
Ausable,04275500,2022-04-30T08:15:00Z,1030,29.166304
Ausable,04275500,2022-04-30T08:30:00Z,1030,29.166304
Ausable,04275500,2022-04-30T08:45:00Z,1030,29.166304
Ausable,04275500,2022-04-30T09:00:00Z,1020,28.883136
Ausable,04275500,2022-04-30T09:15:00Z,1020,28.883136
Ausable,04275500,2022-04-30T09:30:00Z,1020,28.883136
Ausable,04275500,2022-04-30T09:45:00Z,1020,28.883136
Ausable,04275500,2022-04-30T10:00:00Z,1020,28.883136
Ausable,04275500,2022-04-30T10:15:00Z,1010,28.599968
Ausable,04275500,2022-04-30T10:30:00Z,1010,28.599968
Ausable,04275500,2022-04-30T10:45:00Z,1010,28.599968
Ausable,04275500,2022-04-30T11:00:00Z,1010,28.599968
Ausable,04275500,2022-04-30T11:15:00Z,1010,28.599968
Ausable,04275500,2022-04-30T11:30:00Z,1030,29.166304
Ausable,04275500,2022-04-30T11:45:00Z,1030,29.166304
Ausable,04275500,2022-04-30T12:00:00Z,1030,29.166304
Ausable,04275500,2022-04-30T12:15:00Z,1030,29.166304
Ausable,04275500,2022-04-30T12:30:00Z,1030,29.166304
Ausable,04275500,2022-04-30T12:45:00Z,1030,29.166304
Ausable,04275500,2022-04-30T13:00:00Z,1030,29.166304
Ausable,04275500,2022-04-30T13:15:00Z,1030,29.166304
Ausable,04275500,2022-04-30T13:30:00Z,1030,29.166304
Ausable,04275500,2022-04-30T13:45:00Z,1030,29.166304
Ausable,04275500,2022-04-30T14:00:00Z,1020,28.883136
Ausable,04275500,2022-04-30T14:15:00Z,1020,28.883136
Ausable,04275500,2022-04-30T14:30:00Z,1020,28.883136
Ausable,04275500,2022-04-30T14:45:00Z,1020,28.883136
Ausable,04275500,2022-04-30T15:00:00Z,1020,28.883136
Ausable,04275500,2022-04-30T15:15:00Z,1010,28.599968
Ausable,04275500,2022-04-30T15:30:00Z,1010,28.599968
Ausable,04275500,2022-04-30T15:45:00Z,1010,28.599968
Ausable,04275500,2022-04-30T16:00:00Z,1010,28.599968
Ausable,04275500,2022-04-30T16:15:00Z,1010,28.599968
Ausable,04275500,2022-04-30T16:30:00Z,1000,28.3168
Ausable,04275500,2022-04-30T16:45:00Z,1000,28.3168
Ausable,04275500,2022-04-30T17:00:00Z,1000,28.3168
Ausable,04275500,2022-04-30T17:15:00Z,1000,28.3168
Ausable,04275500,2022-04-30T17:30:00Z,958,27.1274944
Ausable,04275500,2022-04-30T17:45:00Z,958,27.1274944
Ausable,04275500,2022-04-30T18:00:00Z,958,27.1274944
Ausable,04275500,2022-04-30T18:15:00Z,958,27.1274944
Ausable,04275500,2022-04-30T18:30:00Z,958,27.1274944
Ausable,04275500,2022-04-30T18:45:00Z,958,27.1274944
Ausable,04275500,2022-04-30T19:00:00Z,958,27.1274944
Ausable,04275500,2022-04-30T19:15:00Z,958,27.1274944
Ausable,04275500,2022-04-30T19:30:00Z,958,27.1274944
Ausable,04275500,2022-04-30T19:45:00Z,949,26.8726432
Ausable,04275500,2022-04-30T20:00:00Z,949,26.8726432
Ausable,04275500,2022-04-30T20:15:00Z,949,26.8726432
Ausable,04275500,2022-04-30T20:30:00Z,949,26.8726432
Ausable,04275500,2022-04-30T20:45:00Z,949,26.8726432
Ausable,04275500,2022-04-30T21:00:00Z,949,26.8726432
Ausable,04275500,2022-04-30T21:15:00Z,941,26.6461088
Ausable,04275500,2022-04-30T21:30:00Z,941,26.6461088
Ausable,04275500,2022-04-30T21:45:00Z,941,26.6461088
Ausable,04275500,2022-04-30T22:00:00Z,941,26.6461088
Ausable,04275500,2022-04-30T22:15:00Z,941,26.6461088
Ausable,04275500,2022-04-30T22:30:00Z,958,27.1274944
Ausable,04275500,2022-04-30T22:45:00Z,958,27.1274944
Ausable,04275500,2022-04-30T23:00:00Z,958,27.1274944
Ausable,04275500,2022-04-30T23:15:00Z,958,27.1274944
Ausable,04275500,2022-04-30T23:30:00Z,933,26.4195744
Ausable,04275500,2022-04-30T23:45:00Z,933,26.4195744
Ausable,04275500,2022-05-01T00:00:00Z,933,26.4195744
Ausable,04275500,2022-05-01T00:15:00Z,924,26.1647232
Ausable,04275500,2022-05-01T00:30:00Z,924,26.1647232
Ausable,04275500,2022-05-01T00:45:00Z,924,26.1647232
Ausable,04275500,2022-05-01T01:00:00Z,924,26.1647232
Ausable,04275500,2022-05-01T01:15:00Z,924,26.1647232
Ausable,04275500,2022-05-01T01:30:00Z,924,26.1647232
Ausable,04275500,2022-05-01T01:45:00Z,924,26.1647232
Ausable,04275500,2022-05-01T02:00:00Z,916,25.9381888
Ausable,04275500,2022-05-01T02:15:00Z,916,25.9381888
Ausable,04275500,2022-05-01T02:30:00Z,916,25.9381888
Ausable,04275500,2022-05-01T02:45:00Z,908,25.7116544
Ausable,04275500,2022-05-01T03:00:00Z,908,25.7116544
Ausable,04275500,2022-05-01T03:15:00Z,908,25.7116544
Ausable,04275500,2022-05-01T03:30:00Z,941,26.6461088
Ausable,04275500,2022-05-01T03:45:00Z,933,26.4195744
Ausable,04275500,2022-05-01T04:00:00Z,933,26.4195744
Ausable,04275500,2022-05-01T04:15:00Z,933,26.4195744
Ausable,04275500,2022-05-01T04:30:00Z,933,26.4195744
Ausable,04275500,2022-05-01T04:45:00Z,933,26.4195744
Ausable,04275500,2022-05-01T05:00:00Z,900,25.48512
Ausable,04275500,2022-05-01T05:15:00Z,892,25.2585856
Ausable,04275500,2022-05-01T05:30:00Z,892,25.2585856
Ausable,04275500,2022-05-01T05:45:00Z,892,25.2585856
Ausable,04275500,2022-05-01T06:00:00Z,924,26.1647232
Ausable,04275500,2022-05-01T06:15:00Z,924,26.1647232
Ausable,04275500,2022-05-01T06:30:00Z,924,26.1647232
Ausable,04275500,2022-05-01T06:45:00Z,924,26.1647232
Ausable,04275500,2022-05-01T07:00:00Z,916,25.9381888
Ausable,04275500,2022-05-01T07:15:00Z,916,25.9381888
Ausable,04275500,2022-05-01T07:30:00Z,916,25.9381888
Ausable,04275500,2022-05-01T07:45:00Z,908,25.7116544
Ausable,04275500,2022-05-01T08:00:00Z,908,25.7116544
Ausable,04275500,2022-05-01T08:15:00Z,908,25.7116544
Ausable,04275500,2022-05-01T08:30:00Z,908,25.7116544
Ausable,04275500,2022-05-01T08:45:00Z,908,25.7116544
Ausable,04275500,2022-05-01T09:00:00Z,900,25.48512
Ausable,04275500,2022-05-01T09:15:00Z,892,25.2585856
Ausable,04275500,2022-05-01T09:30:00Z,900,25.48512
Ausable,04275500,2022-05-01T09:45:00Z,892,25.2585856
Ausable,04275500,2022-05-01T10:00:00Z,900,25.48512
Ausable,04275500,2022-05-01T10:15:00Z,892,25.2585856
Ausable,04275500,2022-05-01T10:30:00Z,892,25.2585856
Ausable,04275500,2022-05-01T10:45:00Z,892,25.2585856
Ausable,04275500,2022-05-01T11:00:00Z,892,25.2585856
Ausable,04275500,2022-05-01T11:15:00Z,892,25.2585856
Ausable,04275500,2022-05-01T11:30:00Z,892,25.2585856
Ausable,04275500,2022-05-01T11:45:00Z,884,25.032051199999998
Ausable,04275500,2022-05-01T12:00:00Z,884,25.032051199999998
Ausable,04275500,2022-05-01T12:15:00Z,892,25.2585856
Ausable,04275500,2022-05-01T12:30:00Z,892,25.2585856
Ausable,04275500,2022-05-01T12:45:00Z,892,25.2585856
Ausable,04275500,2022-05-01T13:00:00Z,892,25.2585856
Ausable,04275500,2022-05-01T13:15:00Z,892,25.2585856
Ausable,04275500,2022-05-01T13:30:00Z,892,25.2585856
Ausable,04275500,2022-05-01T13:45:00Z,892,25.2585856
Ausable,04275500,2022-05-01T14:00:00Z,892,25.2585856
Ausable,04275500,2022-05-01T14:15:00Z,892,25.2585856
Ausable,04275500,2022-05-01T14:30:00Z,892,25.2585856
Ausable,04275500,2022-05-01T14:45:00Z,892,25.2585856
Ausable,04275500,2022-05-01T15:00:00Z,884,25.032051199999998
Ausable,04275500,2022-05-01T15:15:00Z,892,25.2585856
Ausable,04275500,2022-05-01T15:30:00Z,892,25.2585856
Ausable,04275500,2022-05-01T15:45:00Z,884,25.032051199999998
Ausable,04275500,2022-05-01T16:00:00Z,884,25.032051199999998
Ausable,04275500,2022-05-01T16:15:00Z,884,25.032051199999998
Ausable,04275500,2022-05-01T16:30:00Z,884,25.032051199999998
Ausable,04275500,2022-05-01T16:45:00Z,876,24.8055168
Ausable,04275500,2022-05-01T17:00:00Z,876,24.8055168
Ausable,04275500,2022-05-01T17:15:00Z,876,24.8055168
Ausable,04275500,2022-05-01T17:30:00Z,876,24.8055168
Ausable,04275500,2022-05-01T17:45:00Z,876,24.8055168
Ausable,04275500,2022-05-01T18:00:00Z,868,24.5789824
Ausable,04275500,2022-05-01T18:15:00Z,868,24.5789824
Ausable,04275500,2022-05-01T18:30:00Z,876,24.8055168
Ausable,04275500,2022-05-01T18:45:00Z,868,24.5789824
Ausable,04275500,2022-05-01T19:00:00Z,868,24.5789824
Ausable,04275500,2022-05-01T19:15:00Z,868,24.5789824
Ausable,04275500,2022-05-01T19:30:00Z,868,24.5789824
Ausable,04275500,2022-05-01T19:45:00Z,868,24.5789824
Ausable,04275500,2022-05-01T20:00:00Z,868,24.5789824
Ausable,04275500,2022-05-01T20:15:00Z,868,24.5789824
Ausable,04275500,2022-05-01T20:30:00Z,868,24.5789824
Ausable,04275500,2022-05-01T20:45:00Z,868,24.5789824
Ausable,04275500,2022-05-01T21:00:00Z,868,24.5789824
Ausable,04275500,2022-05-01T21:15:00Z,868,24.5789824
Ausable,04275500,2022-05-01T21:30:00Z,868,24.5789824
Ausable,04275500,2022-05-01T21:45:00Z,868,24.5789824
Ausable,04275500,2022-05-01T22:00:00Z,868,24.5789824
Ausable,04275500,2022-05-01T22:15:00Z,860,24.352448
Ausable,04275500,2022-05-01T22:30:00Z,860,24.352448
Ausable,04275500,2022-05-01T22:45:00Z,852,24.1259136
Ausable,04275500,2022-05-01T23:00:00Z,860,24.352448
Ausable,04275500,2022-05-01T23:15:00Z,852,24.1259136
Ausable,04275500,2022-05-01T23:30:00Z,860,24.352448
Ausable,04275500,2022-05-01T23:45:00Z,852,24.1259136
Ausable,04275500,2022-05-02T00:00:00Z,852,24.1259136
Ausable,04275500,2022-05-02T00:15:00Z,852,24.1259136
Ausable,04275500,2022-05-02T00:30:00Z,852,24.1259136
Ausable,04275500,2022-05-02T00:45:00Z,852,24.1259136
Ausable,04275500,2022-05-02T01:00:00Z,844,23.8993792
Ausable,04275500,2022-05-02T01:15:00Z,844,23.8993792
Ausable,04275500,2022-05-02T01:30:00Z,844,23.8993792
Ausable,04275500,2022-05-02T01:45:00Z,844,23.8993792
Ausable,04275500,2022-05-02T02:00:00Z,844,23.8993792
Ausable,04275500,2022-05-02T02:15:00Z,844,23.8993792
Ausable,04275500,2022-05-02T02:30:00Z,844,23.8993792
Ausable,04275500,2022-05-02T02:45:00Z,844,23.8993792
Ausable,04275500,2022-05-02T03:00:00Z,844,23.8993792
Ausable,04275500,2022-05-02T03:15:00Z,844,23.8993792
Ausable,04275500,2022-05-02T03:30:00Z,844,23.8993792
Ausable,04275500,2022-05-02T03:45:00Z,844,23.8993792
Ausable,04275500,2022-05-02T04:00:00Z,844,23.8993792
Ausable,04275500,2022-05-02T04:15:00Z,836,23.6728448
Ausable,04275500,2022-05-02T04:30:00Z,836,23.6728448
Ausable,04275500,2022-05-02T04:45:00Z,844,23.8993792
Ausable,04275500,2022-05-02T05:00:00Z,844,23.8993792
Ausable,04275500,2022-05-02T05:15:00Z,844,23.8993792
Ausable,04275500,2022-05-02T05:30:00Z,836,23.6728448
Ausable,04275500,2022-05-02T05:45:00Z,844,23.8993792
Ausable,04275500,2022-05-02T06:00:00Z,836,23.6728448
Ausable,04275500,2022-05-02T06:15:00Z,844,23.8993792
Ausable,04275500,2022-05-02T06:30:00Z,836,23.6728448
Ausable,04275500,2022-05-02T06:45:00Z,836,23.6728448
Ausable,04275500,2022-05-02T07:00:00Z,836,23.6728448
Ausable,04275500,2022-05-02T07:15:00Z,836,23.6728448
Ausable,04275500,2022-05-02T07:30:00Z,836,23.6728448
Ausable,04275500,2022-05-02T07:45:00Z,829,23.4746272
Ausable,04275500,2022-05-02T08:00:00Z,829,23.4746272
Ausable,04275500,2022-05-02T08:15:00Z,829,23.4746272
Ausable,04275500,2022-05-02T08:30:00Z,829,23.4746272
Ausable,04275500,2022-05-02T08:45:00Z,829,23.4746272
Ausable,04275500,2022-05-02T09:00:00Z,829,23.4746272
Ausable,04275500,2022-05-02T09:15:00Z,821,23.2480928
Ausable,04275500,2022-05-02T09:30:00Z,821,23.2480928
Ausable,04275500,2022-05-02T09:45:00Z,821,23.2480928
Ausable,04275500,2022-05-02T10:00:00Z,821,23.2480928
Ausable,04275500,2022-05-02T10:15:00Z,821,23.2480928
Ausable,04275500,2022-05-02T10:30:00Z,821,23.2480928
Ausable,04275500,2022-05-02T10:45:00Z,821,23.2480928
Ausable,04275500,2022-05-02T11:00:00Z,821,23.2480928
Ausable,04275500,2022-05-02T11:15:00Z,821,23.2480928
Ausable,04275500,2022-05-02T11:30:00Z,821,23.2480928
Ausable,04275500,2022-05-02T11:45:00Z,813,23.0215584
Ausable,04275500,2022-05-02T12:00:00Z,813,23.0215584
Ausable,04275500,2022-05-02T12:15:00Z,821,23.2480928
Ausable,04275500,2022-05-02T12:30:00Z,821,23.2480928
Ausable,04275500,2022-05-02T12:45:00Z,821,23.2480928
Ausable,04275500,2022-05-02T13:00:00Z,821,23.2480928
Ausable,04275500,2022-05-02T13:15:00Z,821,23.2480928
Ausable,04275500,2022-05-02T13:30:00Z,821,23.2480928
Ausable,04275500,2022-05-02T13:45:00Z,821,23.2480928
Ausable,04275500,2022-05-02T14:00:00Z,821,23.2480928
Ausable,04275500,2022-05-02T14:15:00Z,821,23.2480928
Ausable,04275500,2022-05-02T14:30:00Z,829,23.4746272
Ausable,04275500,2022-05-02T14:45:00Z,821,23.2480928
Ausable,04275500,2022-05-02T15:00:00Z,813,23.0215584
Ausable,04275500,2022-05-02T15:15:00Z,813,23.0215584
Ausable,04275500,2022-05-02T15:30:00Z,821,23.2480928
Ausable,04275500,2022-05-02T15:45:00Z,813,23.0215584
Ausable,04275500,2022-05-02T16:00:00Z,813,23.0215584
Ausable,04275500,2022-05-02T16:15:00Z,829,23.4746272
Ausable,04275500,2022-05-02T16:30:00Z,829,23.4746272
Ausable,04275500,2022-05-02T16:45:00Z,813,23.0215584
Ausable,04275500,2022-05-02T17:00:00Z,813,23.0215584
Ausable,04275500,2022-05-02T17:15:00Z,821,23.2480928
Ausable,04275500,2022-05-02T17:30:00Z,829,23.4746272
Ausable,04275500,2022-05-02T17:45:00Z,829,23.4746272
Ausable,04275500,2022-05-02T18:00:00Z,829,23.4746272
Ausable,04275500,2022-05-02T18:15:00Z,821,23.2480928
Ausable,04275500,2022-05-02T18:30:00Z,829,23.4746272
Ausable,04275500,2022-05-02T18:45:00Z,829,23.4746272
Ausable,04275500,2022-05-02T19:00:00Z,829,23.4746272
Ausable,04275500,2022-05-02T19:15:00Z,836,23.6728448
Ausable,04275500,2022-05-02T19:30:00Z,836,23.6728448
Ausable,04275500,2022-05-02T19:45:00Z,836,23.6728448
Ausable,04275500,2022-05-02T20:00:00Z,836,23.6728448
Ausable,04275500,2022-05-02T20:15:00Z,829,23.4746272
Ausable,04275500,2022-05-02T20:30:00Z,836,23.6728448
Ausable,04275500,2022-05-02T20:45:00Z,836,23.6728448
Ausable,04275500,2022-05-02T21:00:00Z,836,23.6728448
Ausable,04275500,2022-05-02T21:15:00Z,836,23.6728448
Ausable,04275500,2022-05-02T21:30:00Z,844,23.8993792
Ausable,04275500,2022-05-02T21:45:00Z,836,23.6728448
Ausable,04275500,2022-05-02T22:00:00Z,836,23.6728448
Ausable,04275500,2022-05-02T22:15:00Z,836,23.6728448
Ausable,04275500,2022-05-02T22:30:00Z,844,23.8993792
Ausable,04275500,2022-05-02T22:45:00Z,852,24.1259136
Ausable,04275500,2022-05-02T23:00:00Z,852,24.1259136
Ausable,04275500,2022-05-02T23:15:00Z,852,24.1259136
Ausable,04275500,2022-05-02T23:30:00Z,852,24.1259136
Ausable,04275500,2022-05-02T23:45:00Z,852,24.1259136
Ausable,04275500,2022-05-03T00:00:00Z,852,24.1259136
Ausable,04275500,2022-05-03T00:15:00Z,852,24.1259136
Ausable,04275500,2022-05-03T00:30:00Z,852,24.1259136
Ausable,04275500,2022-05-03T00:45:00Z,852,24.1259136
Ausable,04275500,2022-05-03T01:00:00Z,860,24.352448
Ausable,04275500,2022-05-03T01:15:00Z,860,24.352448
Ausable,04275500,2022-05-03T01:30:00Z,860,24.352448
Ausable,04275500,2022-05-03T01:45:00Z,860,24.352448
Ausable,04275500,2022-05-03T02:00:00Z,860,24.352448
Ausable,04275500,2022-05-03T02:15:00Z,860,24.352448
Ausable,04275500,2022-05-03T02:30:00Z,860,24.352448
Ausable,04275500,2022-05-03T02:45:00Z,860,24.352448
Ausable,04275500,2022-05-03T03:00:00Z,852,24.1259136
Ausable,04275500,2022-05-03T03:15:00Z,860,24.352448
Ausable,04275500,2022-05-03T03:30:00Z,852,24.1259136
Ausable,04275500,2022-05-03T03:45:00Z,852,24.1259136
Ausable,04275500,2022-05-03T04:00:00Z,852,24.1259136
Ausable,04275500,2022-05-03T04:15:00Z,852,24.1259136
Ausable,04275500,2022-05-03T04:30:00Z,852,24.1259136
Ausable,04275500,2022-05-03T04:45:00Z,852,24.1259136
Ausable,04275500,2022-05-03T05:00:00Z,860,24.352448
Ausable,04275500,2022-05-03T05:15:00Z,860,24.352448
Ausable,04275500,2022-05-03T05:30:00Z,852,24.1259136
Ausable,04275500,2022-05-03T05:45:00Z,852,24.1259136
Ausable,04275500,2022-05-03T06:00:00Z,860,24.352448
Ausable,04275500,2022-05-03T06:15:00Z,860,24.352448
Ausable,04275500,2022-05-03T06:30:00Z,860,24.352448
Ausable,04275500,2022-05-03T06:45:00Z,860,24.352448
Ausable,04275500,2022-05-03T07:00:00Z,860,24.352448
Ausable,04275500,2022-05-03T07:15:00Z,860,24.352448
Ausable,04275500,2022-05-03T07:30:00Z,868,24.5789824
Ausable,04275500,2022-05-03T07:45:00Z,860,24.352448
Ausable,04275500,2022-05-03T08:00:00Z,868,24.5789824
Ausable,04275500,2022-05-03T08:15:00Z,868,24.5789824
Ausable,04275500,2022-05-03T08:30:00Z,868,24.5789824
Ausable,04275500,2022-05-03T08:45:00Z,868,24.5789824
Ausable,04275500,2022-05-03T09:00:00Z,868,24.5789824
Ausable,04275500,2022-05-03T09:15:00Z,876,24.8055168
Ausable,04275500,2022-05-03T09:30:00Z,876,24.8055168
Ausable,04275500,2022-05-03T09:45:00Z,876,24.8055168
Ausable,04275500,2022-05-03T10:00:00Z,876,24.8055168
Ausable,04275500,2022-05-03T10:15:00Z,876,24.8055168
Ausable,04275500,2022-05-03T10:30:00Z,876,24.8055168
Ausable,04275500,2022-05-03T10:45:00Z,884,25.032051199999998
Ausable,04275500,2022-05-03T11:00:00Z,884,25.032051199999998
Ausable,04275500,2022-05-03T11:15:00Z,884,25.032051199999998
Ausable,04275500,2022-05-03T11:30:00Z,892,25.2585856
Ausable,04275500,2022-05-03T11:45:00Z,892,25.2585856
Ausable,04275500,2022-05-03T12:00:00Z,892,25.2585856
Ausable,04275500,2022-05-03T12:15:00Z,892,25.2585856
Ausable,04275500,2022-05-03T12:30:00Z,900,25.48512
Ausable,04275500,2022-05-03T12:45:00Z,900,25.48512
Ausable,04275500,2022-05-03T13:00:00Z,900,25.48512
Ausable,04275500,2022-05-03T13:15:00Z,908,25.7116544
Ausable,04275500,2022-05-03T13:30:00Z,908,25.7116544
Ausable,04275500,2022-05-03T13:45:00Z,908,25.7116544
Ausable,04275500,2022-05-03T14:00:00Z,916,25.9381888
Ausable,04275500,2022-05-03T14:15:00Z,916,25.9381888
Ausable,04275500,2022-05-03T14:30:00Z,916,25.9381888
Ausable,04275500,2022-05-03T14:45:00Z,924,26.1647232
Ausable,04275500,2022-05-03T15:00:00Z,924,26.1647232
Ausable,04275500,2022-05-03T15:15:00Z,924,26.1647232
Ausable,04275500,2022-05-03T15:30:00Z,924,26.1647232
Ausable,04275500,2022-05-03T15:45:00Z,933,26.4195744
Ausable,04275500,2022-05-03T16:00:00Z,933,26.4195744
Ausable,04275500,2022-05-03T16:15:00Z,933,26.4195744
Ausable,04275500,2022-05-03T16:30:00Z,941,26.6461088
Ausable,04275500,2022-05-03T16:45:00Z,941,26.6461088
Ausable,04275500,2022-05-03T17:00:00Z,933,26.4195744
Ausable,04275500,2022-05-03T17:15:00Z,941,26.6461088
Ausable,04275500,2022-05-03T17:30:00Z,941,26.6461088
Ausable,04275500,2022-05-03T17:45:00Z,941,26.6461088
Ausable,04275500,2022-05-03T18:00:00Z,941,26.6461088
Ausable,04275500,2022-05-03T18:15:00Z,949,26.8726432
Ausable,04275500,2022-05-03T18:30:00Z,949,26.8726432
Ausable,04275500,2022-05-03T18:45:00Z,949,26.8726432
Ausable,04275500,2022-05-03T19:00:00Z,941,26.6461088
Ausable,04275500,2022-05-03T19:15:00Z,949,26.8726432
Ausable,04275500,2022-05-03T19:30:00Z,941,26.6461088
Ausable,04275500,2022-05-03T19:45:00Z,949,26.8726432
Ausable,04275500,2022-05-03T20:00:00Z,941,26.6461088
Ausable,04275500,2022-05-03T20:15:00Z,949,26.8726432
Ausable,04275500,2022-05-03T20:30:00Z,949,26.8726432
Ausable,04275500,2022-05-03T20:45:00Z,949,26.8726432
Ausable,04275500,2022-05-03T21:00:00Z,949,26.8726432
Ausable,04275500,2022-05-03T21:15:00Z,949,26.8726432
Ausable,04275500,2022-05-03T21:30:00Z,949,26.8726432
Ausable,04275500,2022-05-03T21:45:00Z,949,26.8726432
Ausable,04275500,2022-05-03T22:00:00Z,949,26.8726432
Ausable,04275500,2022-05-03T22:15:00Z,958,27.1274944
Ausable,04275500,2022-05-03T22:30:00Z,949,26.8726432
Ausable,04275500,2022-05-03T22:45:00Z,949,26.8726432
Ausable,04275500,2022-05-03T23:00:00Z,949,26.8726432
Ausable,04275500,2022-05-03T23:15:00Z,949,26.8726432
Ausable,04275500,2022-05-03T23:30:00Z,941,26.6461088
Ausable,04275500,2022-05-03T23:45:00Z,949,26.8726432
Ausable,04275500,2022-05-04T00:00:00Z,941,26.6461088
